id,session,scenario,block,trial,gesture,manipulation,direction,time,score,speed,recognized,correct
1,0,0,0,0,6,2,1,3609,0.042854145,2.6399999,6,true
1,0,0,0,1,6,2,1,3620,0.044607587,3.58,6,true
1,0,0,0,2,6,2,1,3724,0.03842142,3.6799998,6,true
1,0,0,0,3,6,2,1,3373,0.044014886,3.1599998,6,true
1,0,0,0,4,6,2,1,3140,0.05292023,3.1,6,true
1,0,0,0,5,6,2,1,3329,0.0460475,3.3,6,true
1,0,0,0,6,6,2,1,3170,0.050305583,3.1399999,6,true
1,0,0,1,0,1,0,0,3890,0.043445256,3.6799998,1,true
1,0,0,1,1,1,0,0,4105,0.03578117,3.9199998,1,true
1,0,0,1,2,1,0,0,4374,0.038140938,3.98,1,true
1,0,0,1,3,1,0,0,2890,0.047369115,2.7,1,true
1,0,0,1,4,1,0,0,3724,0.06017503,3.6599998,1,true
1,0,0,1,5,1,0,0,4104,0.048954837,3.9199998,1,true
1,0,0,1,6,1,0,0,3499,0.06297511,3.28,1,true
1,0,0,2,0,2,0,1,6025,-1.0,-1.0,0,false
1,0,0,2,1,2,0,1,3443,0.04236497,3.36,2,true
1,0,0,2,2,2,0,1,3459,0.036176153,3.4199998,2,true
1,0,0,2,3,2,0,1,3405,0.041804545,3.3,2,true
1,0,0,2,4,2,0,1,3756,0.03562613,3.72,2,true
1,0,0,2,5,2,0,1,4098,0.04622031,3.98,2,true
1,0,0,2,6,2,0,1,3550,0.037082504,3.52,2,true
1,0,0,3,0,4,1,1,3652,0.036285255,1.52,4,true
1,0,0,3,1,4,1,1,2319,0.040466286,2.28,4,true
1,0,0,3,2,4,1,1,2123,0.037625246,2.08,4,true
1,0,0,3,3,4,1,1,2042,0.03829577,2.0,4,true
1,0,0,3,4,4,1,1,1904,0.037320565,1.86,4,true
1,0,0,3,5,4,1,1,1572,0.04055567,1.54,4,true
1,0,0,3,6,4,1,1,2212,0.0338527,2.1399999,4,true
1,0,0,4,0,5,2,0,6007,-1.0,-1.0,0,false
1,0,0,4,1,5,2,0,4586,0.051051456,3.98,5,true
1,0,0,4,2,5,2,0,3318,0.044573434,3.28,5,true
1,0,0,4,3,5,2,0,3655,0.043996178,3.4199998,5,true
1,0,0,4,4,5,2,0,3152,0.046844877,2.96,5,true
1,0,0,4,5,5,2,0,3424,0.040826906,3.32,5,true
1,0,0,4,6,5,2,0,3429,0.036321256,3.26,5,true
1,0,0,5,0,3,1,0,2184,0.038269177,1.9799999,3,true
1,0,0,5,1,3,1,0,1923,0.036190733,1.6999999,3,true
1,0,0,5,2,3,1,0,2655,0.029739609,2.5,3,true
1,0,0,5,3,3,1,0,1960,0.029647077,1.78,3,true
1,0,0,5,4,3,1,0,2091,0.032181382,2.02,3,true
1,0,0,5,5,3,1,0,2161,0.03552422,2.02,3,true
1,0,0,5,6,3,1,0,1936,0.02832467,1.74,3,true
10,0,0,0,0,3,1,0,4837,0.04702931,2.12,3,true
10,0,0,0,1,3,1,0,2765,0.03821844,2.48,3,true
10,0,0,0,2,3,1,0,2720,0.036027443,2.58,3,true
10,0,0,0,3,3,1,0,2945,0.035381947,2.52,3,true
10,0,0,0,4,3,1,0,2634,0.04042451,2.46,3,true
10,0,0,0,5,3,1,0,2597,0.039077826,2.34,3,true
10,0,0,0,6,3,1,0,3098,0.035746075,2.6799998,3,true
10,0,0,1,0,5,2,0,4477,0.03299919,3.98,5,true
10,0,0,1,1,5,2,0,4051,0.03186751,3.86,5,true
10,0,0,1,2,5,2,0,4082,0.03444616,3.8999999,5,true
10,0,0,1,3,5,2,0,6021,-1.0,-1.0,0,false
10,0,0,1,4,5,2,0,3188,0.04091067,2.96,5,true
10,0,0,1,5,5,2,0,3280,0.037684474,3.12,5,true
10,0,0,1,6,5,2,0,3962,0.030100014,3.8,5,true
10,0,0,2,0,1,0,0,5636,0.035120532,3.98,1,true
10,0,0,2,1,1,0,0,6010,-1.0,-1.0,0,false
10,0,0,2,2,1,0,0,4925,0.03929466,3.98,1,true
10,0,0,2,3,1,0,0,5174,0.036965862,3.98,1,true
10,0,0,2,4,1,0,0,6035,-1.0,-1.0,0,false
10,0,0,2,5,1,0,0,5751,0.030598663,3.98,1,true
10,0,0,2,6,1,0,0,5026,0.034780085,3.98,1,true
10,0,0,3,0,2,0,1,4303,0.042791408,3.98,2,true
10,0,0,3,1,2,0,1,4545,0.04921314,3.98,2,true
10,0,0,3,2,2,0,1,3697,0.04442774,3.58,2,true
10,0,0,3,3,2,0,1,2584,0.05216232,2.46,2,true
10,0,0,3,4,2,0,1,2658,0.042468295,2.54,2,true
10,0,0,3,5,2,0,1,3332,0.039273456,3.1399999,2,true
10,0,0,3,6,2,0,1,3611,0.05152118,3.4399998,2,true
10,0,0,4,0,6,2,1,3287,0.042036682,3.06,6,true
10,0,0,4,1,6,2,1,4207,0.04203903,3.8799999,6,true
10,0,0,4,2,6,2,1,3753,0.040827952,3.54,6,true
10,0,0,4,3,6,2,1,3210,0.0451663,3.12,6,true
10,0,0,4,4,6,2,1,3533,0.041300096,3.4399998,6,true
10,0,0,4,5,6,2,1,3595,0.038800325,3.48,6,true
10,0,0,4,6,6,2,1,3402,0.03797462,3.24,6,true
10,0,0,5,0,4,1,1,3280,0.03436822,2.84,4,true
10,0,0,5,1,4,1,1,2193,0.03727036,2.06,4,true
10,0,0,5,2,4,1,1,2700,0.033788834,2.58,4,true
10,0,0,5,3,4,1,1,3182,0.03268835,3.06,4,true
10,0,0,5,4,4,1,1,3262,0.032800134,3.08,4,true
10,0,0,5,5,4,1,1,2670,0.030499712,2.32,4,true
10,0,0,5,6,4,1,1,2530,0.032641634,2.48,4,true
11,0,0,0,0,2,0,1,4390,0.039591797,3.98,2,true
11,0,0,0,1,2,0,1,2619,0.05853498,2.58,2,true
11,0,0,0,2,2,0,1,2484,0.05910162,2.44,2,true
11,0,0,0,3,2,0,1,2127,0.052773044,2.08,2,true
11,0,0,0,4,2,0,1,3594,0.04456771,3.56,2,true
11,0,0,0,5,2,0,1,3787,0.047735352,3.76,2,true
11,0,0,0,6,2,0,1,4424,0.03910432,3.98,2,true
11,0,0,1,0,1,0,0,4962,0.044992454,3.76,1,true
11,0,0,1,1,1,0,0,5883,0.032054514,3.98,1,true
11,0,0,1,2,1,0,0,5799,0.030760376,3.72,1,true
11,0,0,1,3,1,0,0,6017,-1.0,-1.0,0,false
11,0,0,1,4,1,0,0,4734,0.03482867,3.98,1,true
11,0,0,1,5,1,0,0,6039,-1.0,-1.0,0,false
11,0,0,1,6,1,0,0,6031,-1.0,-1.0,0,false
11,0,0,2,0,6,2,1,3081,0.044241883,3.04,6,true
11,0,0,2,1,6,2,1,2066,0.052164905,2.02,6,true
11,0,0,2,2,6,2,1,1825,0.060446106,1.78,6,true
11,0,0,2,3,6,2,1,1946,0.06882656,1.86,6,true
11,0,0,2,4,6,2,1,3456,0.045787897,3.4199998,6,true
11,0,0,2,5,6,2,1,1747,0.066850565,1.6999999,6,true
11,0,0,2,6,6,2,1,2981,0.04953257,2.9399998,6,true
11,0,0,3,0,3,1,0,6035,-1.0,-1.0,0,false
11,0,0,3,1,3,1,0,6033,-1.0,-1.0,0,false
11,0,0,3,2,3,1,0,2874,0.034194566,2.78,3,true
11,0,0,3,3,3,1,0,2399,0.041124385,2.34,3,true
11,0,0,3,4,3,1,0,2301,0.0442824,2.18,3,true
11,0,0,3,5,3,1,0,2398,0.039118696,2.34,3,true
11,0,0,3,6,3,1,0,1821,0.050906423,1.74,3,true
11,0,0,4,0,4,1,1,2211,0.039306708,2.18,4,true
11,0,0,4,1,4,1,1,1709,0.042558175,1.68,4,true
11,0,0,4,2,4,1,1,1513,0.04785248,1.48,4,true
11,0,0,4,3,4,1,1,2013,0.040777925,1.9799999,4,true
11,0,0,4,4,4,1,1,1842,0.044058837,1.8,4,true
11,0,0,4,5,4,1,1,2326,0.04140332,2.24,4,true
11,0,0,4,6,4,1,1,1498,0.04931805,1.4599999,4,true
11,0,0,5,0,5,2,0,3308,0.030051783,3.28,4,false
11,0,0,5,1,5,2,0,6031,-1.0,-1.0,0,false
11,0,0,5,2,5,2,0,6009,-1.0,-1.0,0,false
11,0,0,5,3,5,2,0,4255,0.03430432,3.98,5,true
11,0,0,5,4,5,2,0,6041,-1.0,-1.0,0,false
11,0,0,5,5,5,2,0,4418,0.034292445,3.98,5,true
11,0,0,5,6,5,2,0,6041,-1.0,-1.0,0,false
12,0,0,0,0,5,2,0,3330,0.045268342,3.1,5,true
12,0,0,0,1,5,2,0,4044,0.036255714,3.9599998,5,true
12,0,0,0,2,5,2,0,3861,0.03883592,3.62,5,true
12,0,0,0,3,5,2,0,3801,0.03784431,3.58,5,true
12,0,0,0,4,5,2,0,3792,0.0383434,3.6799998,5,true
12,0,0,0,5,5,2,0,3438,0.03766488,3.3799999,5,true
12,0,0,0,6,5,2,0,4227,0.038407564,3.34,5,true
12,0,0,1,0,4,1,1,3904,0.030210616,2.7,4,true
12,0,0,1,1,4,1,1,3605,0.02665054,3.54,4,true
12,0,0,1,2,4,1,1,2727,0.030538227,2.1599998,4,true
12,0,0,1,3,4,1,1,3173,0.030399673,3.1,4,true
12,0,0,1,4,4,1,1,2435,0.030967956,2.32,4,true
12,0,0,1,5,4,1,1,3001,0.028134085,2.9199998,4,true
12,0,0,1,6,4,1,1,2860,0.02878191,2.72,4,true
12,0,0,2,0,6,2,1,3158,0.045779303,3.08,6,true
12,0,0,2,1,6,2,1,3524,0.03551662,3.46,6,true
12,0,0,2,2,6,2,1,3622,0.036463078,3.56,6,true
12,0,0,2,3,6,2,1,3584,0.03825042,3.52,6,true
12,0,0,2,4,6,2,1,2058,0.047550943,1.9599999,6,true
12,0,0,2,5,6,2,1,1882,0.045417573,1.78,6,true
12,0,0,2,6,6,2,1,3152,0.048240498,3.08,6,true
12,0,0,3,0,1,0,0,5606,0.030349258,3.98,1,true
12,0,0,3,1,1,0,0,5349,0.032705028,3.98,1,true
12,0,0,3,2,1,0,0,4711,0.04004103,3.98,1,true
12,0,0,3,3,1,0,0,6057,-1.0,-1.0,0,false
12,0,0,3,4,1,0,0,5181,0.03560953,3.98,1,true
12,0,0,3,5,1,0,0,5374,0.032520846,3.98,1,true
12,0,0,3,6,1,0,0,5313,0.031877853,3.98,1,true
12,0,0,4,0,3,1,0,2647,0.03788983,2.44,3,true
12,0,0,4,1,3,1,0,1937,0.048555974,1.8199999,3,true
12,0,0,4,2,3,1,0,3520,0.031599633,3.26,3,true
12,0,0,4,3,3,1,0,4062,0.029004177,3.9399998,3,true
12,0,0,4,4,3,1,0,2866,0.035179522,2.76,3,true
12,0,0,4,5,3,1,0,2874,0.04232399,2.8,3,true
12,0,0,4,6,3,1,0,3173,0.03643278,3.0,3,true
12,0,0,5,0,2,0,1,5122,0.036489375,3.98,2,true
12,0,0,5,1,2,0,1,5508,0.036252692,3.98,2,true
12,0,0,5,2,2,0,1,6069,-1.0,-1.0,0,false
12,0,0,5,3,2,0,1,4793,0.038049616,3.98,2,true
12,0,0,5,4,2,0,1,5177,0.03562233,3.98,2,true
12,0,0,5,5,2,0,1,5030,0.03052167,3.98,2,true
12,0,0,5,6,2,0,1,5127,0.04179173,3.98,2,true
13,0,0,0,0,6,2,1,3833,0.034672502,3.6999998,6,true
13,0,0,0,1,6,2,1,3989,0.035561204,3.9599998,6,true
13,0,0,0,2,6,2,1,4290,0.040267423,3.98,6,true
13,0,0,0,3,6,2,1,3544,0.03481601,3.5,6,true
13,0,0,0,4,6,2,1,3569,0.036802303,3.52,6,true
13,0,0,0,5,6,2,1,3435,0.041586183,3.3999999,6,true
13,0,0,0,6,6,2,1,3254,0.042743534,3.22,6,true
13,0,0,1,0,2,0,1,2848,0.03546755,2.8,2,true
13,0,0,1,1,2,0,1,3474,0.030029988,3.4399998,2,true
13,0,0,1,2,2,0,1,3086,0.033286296,3.04,2,true
13,0,0,1,3,2,0,1,2585,0.037007593,2.54,2,true
13,0,0,1,4,2,0,1,2295,0.039750613,2.26,2,true
13,0,0,1,5,2,0,1,1946,0.036724567,1.9,2,true
13,0,0,1,6,2,0,1,2142,0.048549354,2.1,2,true
13,0,0,2,0,3,1,0,3469,0.028602133,3.3799999,3,true
13,0,0,2,1,3,1,0,3417,0.033978127,3.3,3,true
13,0,0,2,2,3,1,0,3625,0.030133601,3.56,3,true
13,0,0,2,3,3,1,0,3286,0.033660747,3.08,3,true
13,0,0,2,4,3,1,0,3128,0.033773974,3.08,3,true
13,0,0,2,5,3,1,0,3311,0.034059823,3.26,3,true
13,0,0,2,6,3,1,0,3389,0.031115137,3.1599998,3,true
13,0,0,3,0,4,1,1,3253,0.036793903,3.08,4,true
13,0,0,3,1,4,1,1,1982,0.033940494,1.86,4,true
13,0,0,3,2,4,1,1,2178,0.031800978,2.04,4,true
13,0,0,3,3,4,1,1,1973,0.03190855,1.9399999,4,true
13,0,0,3,4,4,1,1,1936,0.031814825,1.9,4,true
13,0,0,3,5,4,1,1,2018,0.034041837,1.9799999,4,true
13,0,0,3,6,4,1,1,3188,0.03584986,3.1599998,4,true
13,0,0,4,0,5,2,0,3064,0.034243487,3.0,5,true
13,0,0,4,1,5,2,0,3387,0.03460854,3.1599998,5,true
13,0,0,4,2,5,2,0,3631,0.034232877,3.4199998,5,true
13,0,0,4,3,5,2,0,3253,0.033072,3.1999998,5,true
13,0,0,4,4,5,2,0,3231,0.035876576,3.12,5,true
13,0,0,4,5,5,2,0,2823,0.038438745,2.76,5,true
13,0,0,4,6,5,2,0,3443,0.033662327,3.32,5,true
13,0,0,5,0,1,0,0,3276,0.032991763,3.06,1,true
13,0,0,5,1,1,0,0,3557,0.03438165,3.34,1,true
13,0,0,5,2,1,0,0,3260,0.03680103,3.1599998,1,true
13,0,0,5,3,1,0,0,3967,0.034048364,3.86,1,true
13,0,0,5,4,1,0,0,3612,0.02923804,3.4199998,1,true
13,0,0,5,5,1,0,0,3651,0.031900384,3.62,1,true
13,0,0,5,6,1,0,0,3465,0.032377746,3.32,1,true
2,0,0,0,0,4,1,1,2781,0.02590763,2.32,4,true
2,0,0,0,1,4,1,1,2668,0.031699106,2.48,3,false
2,0,0,0,2,4,1,1,2623,0.025766345,2.58,4,true
2,0,0,0,3,4,1,1,3015,0.021634337,2.78,4,true
2,0,0,0,4,4,1,1,3074,0.024242677,2.24,4,true
2,0,0,0,5,4,1,1,2984,0.028194165,2.3799999,4,true
2,0,0,0,6,4,1,1,2414,0.029693577,1.9799999,4,true
2,0,0,1,0,1,0,0,4561,0.030645158,3.98,1,true
2,0,0,1,1,1,0,0,4016,0.02783833,3.9399998,1,true
2,0,0,1,2,1,0,0,3940,0.029163307,3.78,1,true
2,0,0,1,3,1,0,0,3535,0.029693726,3.48,1,true
2,0,0,1,4,1,0,0,3914,0.030568872,3.82,1,true
2,0,0,1,5,1,0,0,4398,0.030867908,3.98,1,true
2,0,0,1,6,1,0,0,3737,0.037132706,3.58,1,true
2,0,0,2,0,3,1,0,3119,0.029376468,2.5,3,true
2,0,0,2,1,3,1,0,2174,0.030497806,2.12,3,true
2,0,0,2,2,3,1,0,2048,0.03191465,1.9399999,3,true
2,0,0,2,3,3,1,0,2173,0.030662429,2.02,3,true
2,0,0,2,4,3,1,0,1751,0.03126446,1.62,3,true
2,0,0,2,5,3,1,0,3191,0.027615935,3.04,3,true
2,0,0,2,6,3,1,0,2196,0.035001706,2.02,3,true
2,0,0,3,0,2,0,1,3518,0.043081038,3.48,2,true
2,0,0,3,1,2,0,1,3118,0.042698905,3.08,2,true
2,0,0,3,2,2,0,1,2416,0.051407933,2.3799999,2,true
2,0,0,3,3,2,0,1,3381,0.039972737,3.34,2,true
2,0,0,3,4,2,0,1,3546,0.042093314,3.1799998,2,true
2,0,0,3,5,2,0,1,3847,0.03515055,3.8,2,true
2,0,0,3,6,2,0,1,4118,0.037620135,3.74,2,true
2,0,0,4,0,6,2,1,4353,0.035715405,3.98,6,true
2,0,0,4,1,6,2,1,4682,0.03294675,3.98,6,true
2,0,0,4,2,6,2,1,4615,0.038468737,3.98,6,true
2,0,0,4,3,6,2,1,5405,0.030218799,3.98,6,true
2,0,0,4,4,6,2,1,6030,-1.0,-1.0,0,false
2,0,0,4,5,6,2,1,4878,0.03271548,3.98,6,true
2,0,0,4,6,6,2,1,5514,0.027088005,3.98,6,true
2,0,0,5,0,5,2,0,6031,-1.0,-1.0,0,false
2,0,0,5,1,5,2,0,4583,0.032554552,3.98,5,true
2,0,0,5,2,5,2,0,4639,0.026977675,3.98,5,true
2,0,0,5,3,5,2,0,4058,0.026238464,3.98,5,true
2,0,0,5,4,5,2,0,4322,0.027714143,3.98,5,true
2,0,0,5,5,5,2,0,3432,0.033939768,3.26,5,true
2,0,0,5,6,5,2,0,3387,0.03702921,3.22,5,true
3,0,0,0,0,5,2,0,6024,-1.0,-1.0,0,false
3,0,0,0,1,5,2,0,6013,-1.0,-1.0,0,false
3,0,0,0,2,5,2,0,5164,0.03303449,3.98,5,true
3,0,0,0,3,5,2,0,4198,0.03214415,3.98,5,true
3,0,0,0,4,5,2,0,3807,0.032865938,3.6599998,5,true
3,0,0,0,5,5,2,0,3614,0.030059304,3.54,5,true
3,0,0,0,6,5,2,0,6017,-1.0,-1.0,0,false
3,0,0,1,0,4,1,1,2797,0.027020536,2.6599998,4,true
3,0,0,1,1,4,1,1,2354,0.02265253,2.32,4,true
3,0,0,1,2,4,1,1,2299,0.025321856,2.24,4,true
3,0,0,1,3,4,1,1,2202,0.021934198,2.12,4,true
3,0,0,1,4,4,1,1,1678,0.030208398,1.62,4,true
3,0,0,1,5,4,1,1,2120,0.02049169,2.08,4,true
3,0,0,1,6,4,1,1,2179,0.023567155,2.12,4,true
3,0,0,2,0,1,0,0,4347,0.031266116,3.98,1,true
3,0,0,2,1,1,0,0,4082,0.034300968,3.98,1,true
3,0,0,2,2,1,0,0,3943,0.042393457,3.82,1,true
3,0,0,2,3,1,0,0,3697,0.03698302,3.58,1,true
3,0,0,2,4,1,0,0,3952,0.03869212,3.8,1,true
3,0,0,2,5,1,0,0,3601,0.04259284,3.54,1,true
3,0,0,2,6,1,0,0,3672,0.034086056,3.6,1,true
3,0,0,3,0,2,0,1,4124,0.03375825,3.98,2,true
3,0,0,3,1,2,0,1,2292,0.043369576,2.26,2,true
3,0,0,3,2,2,0,1,4255,0.03156948,3.98,2,true
3,0,0,3,3,2,0,1,4052,0.030783478,3.98,2,true
3,0,0,3,4,2,0,1,3912,0.034565043,3.86,2,true
3,0,0,3,5,2,0,1,3980,0.03881953,3.9199998,2,true
3,0,0,3,6,2,0,1,3727,0.039619595,3.6799998,2,true
3,0,0,4,0,3,1,0,3210,0.029658873,3.1,3,true
3,0,0,4,1,3,1,0,2798,0.03292033,2.58,3,true
3,0,0,4,2,3,1,0,2334,0.028359534,2.2,3,true
3,0,0,4,3,3,1,0,2538,0.028476706,2.32,3,true
3,0,0,4,4,3,1,0,2605,0.035585307,2.34,3,true
3,0,0,4,5,3,1,0,2479,0.03398842,2.36,3,true
3,0,0,4,6,3,1,0,2761,0.029774122,2.56,3,true
3,0,0,5,0,6,2,1,3187,0.0355309,3.1599998,6,true
3,0,0,5,1,6,2,1,3381,0.029304437,3.32,6,true
3,0,0,5,2,6,2,1,3689,0.028977964,3.6399999,6,true
3,0,0,5,3,6,2,1,3327,0.037672453,3.28,6,true
3,0,0,5,4,6,2,1,3118,0.03521111,3.08,6,true
3,0,0,5,5,6,2,1,3279,0.032264285,3.24,6,true
3,0,0,5,6,6,2,1,3781,0.030981388,3.72,6,true
4,0,0,0,0,5,2,0,3712,0.036960542,3.58,5,true
4,0,0,0,1,5,2,0,3847,0.036436565,3.6799998,5,true
4,0,0,0,2,5,2,0,3256,0.04272556,3.1,5,true
4,0,0,0,3,5,2,0,3056,0.037267435,2.8,5,true
4,0,0,0,4,5,2,0,2675,0.042754307,2.44,5,true
4,0,0,0,5,5,2,0,2613,0.042307857,2.46,5,true
4,0,0,0,6,5,2,0,2597,0.044532955,2.3999999,5,true
4,0,0,1,0,6,2,1,3607,0.045186102,3.54,6,true
4,0,0,1,1,6,2,1,4378,0.038404755,3.98,6,true
4,0,0,1,2,6,2,1,3469,0.047102407,3.3999999,6,true
4,0,0,1,3,6,2,1,2803,0.04663231,2.74,6,true
4,0,0,1,4,6,2,1,2329,0.054772735,2.24,6,true
4,0,0,1,5,6,2,1,3216,0.042683803,3.1399999,6,true
4,0,0,1,6,6,2,1,3304,0.04410375,3.24,6,true
4,0,0,2,0,4,1,1,2297,0.02916428,2.22,4,true
4,0,0,2,1,4,1,1,2559,0.03420836,2.3999999,4,true
4,0,0,2,2,4,1,1,2664,0.03804182,2.5,4,true
4,0,0,2,3,4,1,1,2242,0.040471323,2.1599998,4,true
4,0,0,2,4,4,1,1,1905,0.036208984,1.8199999,4,true
4,0,0,2,5,4,1,1,2483,0.030776018,2.3799999,4,true
4,0,0,2,6,4,1,1,2399,0.03825436,2.34,4,true
4,0,0,3,0,1,0,0,3559,0.04075115,3.32,1,true
4,0,0,3,1,1,0,0,3593,0.043680254,3.3799999,1,true
4,0,0,3,2,1,0,0,3957,0.04637321,3.78,1,true
4,0,0,3,3,1,0,0,3504,0.044399332,3.36,1,true
4,0,0,3,4,1,0,0,3450,0.04498958,3.26,1,true
4,0,0,3,5,1,0,0,3348,0.042154707,3.26,1,true
4,0,0,3,6,1,0,0,3446,0.043183368,3.36,1,true
4,0,0,4,0,3,1,0,3179,0.04084615,2.1599998,3,true
4,0,0,4,1,3,1,0,2492,0.038854286,2.3,3,true
4,0,0,4,2,3,1,0,2744,0.036894906,2.5,3,true
4,0,0,4,3,3,1,0,2480,0.037152536,2.3,3,true
4,0,0,4,4,3,1,0,2229,0.037809152,2.1599998,3,true
4,0,0,4,5,3,1,0,2290,0.041699216,2.06,3,true
4,0,0,4,6,3,1,0,2187,0.044767357,2.1,3,true
4,0,0,5,0,2,0,1,2820,0.04998093,2.74,2,true
4,0,0,5,1,2,0,1,3350,0.043333057,3.28,2,true
4,0,0,5,2,2,0,1,2310,0.05412425,2.22,2,true
4,0,0,5,3,2,0,1,2305,0.04862351,2.22,2,true
4,0,0,5,4,2,0,1,2783,0.050181318,2.72,2,true
4,0,0,5,5,2,0,1,3027,0.042053208,2.96,2,true
4,0,0,5,6,2,0,1,2282,0.052270085,2.18,2,true
6,0,0,0,0,6,2,1,4133,0.03352934,3.98,6,true
6,0,0,0,1,6,2,1,3940,0.03195026,3.8999999,6,true
6,0,0,0,2,6,2,1,4462,0.029160772,3.98,6,true
6,0,0,0,3,6,2,1,2236,0.040920068,2.2,6,true
6,0,0,0,4,6,2,1,3298,0.03490729,3.26,6,true
6,0,0,0,5,6,2,1,3155,0.036838066,3.12,6,true
6,0,0,0,6,6,2,1,2084,0.036350016,2.04,6,true
6,0,0,1,0,4,1,1,2883,0.03511188,2.84,4,true
6,0,0,1,1,4,1,1,2976,0.034461,2.82,4,true
6,0,0,1,2,4,1,1,3002,0.031788606,2.96,4,true
6,0,0,1,3,4,1,1,3334,0.03121474,3.3,4,true
6,0,0,1,4,4,1,1,3138,0.031670548,3.1,4,true
6,0,0,1,5,4,1,1,3106,0.031682715,3.06,4,true
6,0,0,1,6,4,1,1,2966,0.03123052,2.9199998,4,true
6,0,0,2,0,2,0,1,4769,0.03381727,3.98,2,true
6,0,0,2,1,2,0,1,6018,-1.0,-1.0,0,false
6,0,0,2,2,2,0,1,6033,-1.0,-1.0,0,false
6,0,0,2,3,2,0,1,4496,0.03868907,3.98,2,true
6,0,0,2,4,2,0,1,6025,-1.0,-1.0,0,false
6,0,0,2,5,2,0,1,4693,0.037241034,3.98,2,true
6,0,0,2,6,2,0,1,4417,0.034818634,3.98,2,true
6,0,0,3,0,1,0,0,4233,0.048497222,3.98,1,true
6,0,0,3,1,1,0,0,3922,0.044358283,3.76,1,true
6,0,0,3,2,1,0,0,4014,0.045521796,3.82,1,true
6,0,0,3,3,1,0,0,3724,0.04722195,3.54,1,true
6,0,0,3,4,1,0,0,4001,0.04328563,3.9399998,1,true
6,0,0,3,5,1,0,0,3931,0.04400867,3.74,1,true
6,0,0,3,6,1,0,0,3546,0.045743138,3.3999999,1,true
6,0,0,4,0,3,1,0,2340,0.03901372,2.18,3,true
6,0,0,4,1,3,1,0,2854,0.038678445,2.74,3,true
6,0,0,4,2,3,1,0,2925,0.03590297,2.8,3,true
6,0,0,4,3,3,1,0,2483,0.035059284,2.32,3,true
6,0,0,4,4,3,1,0,3114,0.033168986,2.96,3,true
6,0,0,4,5,3,1,0,2874,0.035334975,2.76,3,true
6,0,0,4,6,3,1,0,2958,0.03847836,2.82,3,true
6,0,0,5,0,5,2,0,4814,0.0334476,3.98,5,true
6,0,0,5,1,5,2,0,3665,0.036924787,3.5,5,true
6,0,0,5,2,5,2,0,6040,-1.0,-1.0,0,false
6,0,0,5,3,5,2,0,3802,0.033739608,3.62,5,true
6,0,0,5,4,5,2,0,5453,0.045618147,3.98,5,true
6,0,0,5,5,5,2,0,3688,0.034011938,3.48,5,true
6,0,0,5,6,5,2,0,3696,0.032313325,3.6599998,5,true
7,0,0,0,0,5,2,0,4324,0.029996168,3.6,5,true
7,0,0,0,1,5,2,0,3600,0.035236012,3.02,5,true
7,0,0,0,2,5,2,0,4008,0.029719979,3.6599998,5,true
7,0,0,0,3,5,2,0,3629,0.032353807,3.3999999,5,true
7,0,0,0,4,5,2,0,3524,0.036376312,3.08,5,true
7,0,0,0,5,5,2,0,3304,0.03621723,3.0,5,true
7,0,0,0,6,5,2,0,3848,0.03361158,3.6,5,true
7,0,0,1,0,3,1,0,4632,0.026309434,3.98,3,true
7,0,0,1,1,3,1,0,4096,0.023718683,3.98,3,true
7,0,0,1,2,3,1,0,3969,0.02703445,3.78,3,true
7,0,0,1,3,3,1,0,3135,0.028577317,3.08,3,true
7,0,0,1,4,3,1,0,3149,0.032606915,3.1,3,true
7,0,0,1,5,3,1,0,4663,0.022943381,3.98,3,true
7,0,0,1,6,3,1,0,3437,0.028890433,3.32,3,true
7,0,0,2,0,2,0,1,4299,0.029844081,3.98,2,true
7,0,0,2,1,2,0,1,4851,0.03501021,3.98,2,true
7,0,0,2,2,2,0,1,6029,-1.0,-1.0,0,false
7,0,0,2,3,2,0,1,5076,0.029133007,3.98,2,true
7,0,0,2,4,2,0,1,6029,-1.0,-1.0,0,false
7,0,0,2,5,2,0,1,6025,-1.0,-1.0,0,false
7,0,0,2,6,2,0,1,6024,-1.0,-1.0,0,false
7,0,0,3,0,1,0,0,5622,0.028328575,3.98,1,true
7,0,0,3,1,1,0,0,5952,0.029712979,3.98,1,true
7,0,0,3,2,1,0,0,5571,0.032712355,3.98,1,true
7,0,0,3,3,1,0,0,4299,0.02934955,3.9599998,1,true
7,0,0,3,4,1,0,0,3978,0.031416412,3.56,1,true
7,0,0,3,5,1,0,0,4368,0.030000277,3.98,1,true
7,0,0,3,6,1,0,0,4953,0.033252914,3.98,1,true
7,0,0,4,0,4,1,1,3206,0.031309288,2.7,4,true
7,0,0,4,1,4,1,1,2705,0.030626971,2.56,4,true
7,0,0,4,2,4,1,1,2301,0.029207023,2.24,4,true
7,0,0,4,3,4,1,1,3135,0.029410401,3.04,4,true
7,0,0,4,4,4,1,1,2897,0.031211141,2.86,4,true
7,0,0,4,5,4,1,1,2616,0.028636606,2.44,4,true
7,0,0,4,6,4,1,1,3014,0.028263997,2.98,4,true
7,0,0,5,0,6,2,1,4158,0.02672061,3.72,6,true
7,0,0,5,1,6,2,1,3344,0.030710887,3.3,6,true
7,0,0,5,2,6,2,1,3266,0.033956733,3.1599998,6,true
7,0,0,5,3,6,2,1,3369,0.043450247,3.32,6,true
7,0,0,5,4,6,2,1,2794,0.033961497,2.76,6,true
